product_type,etat,cost_price,stock_type,tenant_id,quantite,Cout Total
WowSolar Controller,Neuf,34089.0,multi_manager,5,8,272712.0
WowSolar Controller,Neuf,34089.0,personal,5,10,340890.0
WowSolar Controller,Neuf,50801.0,multi_manager,5,479,24333679.0
WowSolar Controller,Neuf,50801.0,personal,5,48,2438448.0
WowSolar Controller,Neuf,146079.0,multi_manager,5,90,13147110.0
WowSolar Controller,Neuf,146079.0,personal,5,7,1022553.0
